player_id,first_name,last_name,name,last_season,current_club_id,player_code,country_of_birth,city_of_birth,country_of_citizenship,date_of_birth,sub_position,position,foot,height_in_cm,market_value_in_eur,highest_market_value_in_eur,contract_expiration_date,agent_name,image_url,url,current_club_domestic_competition_id,current_club_name
554066,Ali Eren,Iyican,Ali Eren Iyican,2020,589,ali-eren-iyican,Turkey,Mersin,Turkey,1999-06-26,Left-Back,Defender,left,175,150000,650000,2023-06-30 00:00:00,FutureBall,https://img.a.transfermarkt.technology/portrait/header/554066-1588247644.jpg?lm=1,https://www.transfermarkt.co.uk/ali-eren-iyican/profil/spieler/554066,TR1,Antalyaspor
554393,Apostolos,Konstantopoulos,Apostolos Konstantopoulos,2021,41274,apostolos-konstantopoulos,Greece,Agrinio,Greece,2002-08-02,Centre-Back,Defender,right,188,400000,500000,2024-06-30 00:00:00,null,https://img.a.transfermarkt.technology/portrait/header/554393-1626687642.jpg?lm=1,https://www.transfermarkt.co.uk/apostolos-konstantopoulos/profil/spieler/554393,BE1,null
556568,Alexander,Kieffer,Alexander Kieffer,2017,22110,alexander-kieffer,null,null,Denmark,1999-06-18,Centre-Back,Defender,,,,,,null,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,https://www.transfermarkt.co.uk/alexander-kieffer/profil/spieler/556568,DK1,null
556870,Ben,Scholte,Ben Scholte,2022,1283,ben-scholte,Netherlands,Ter Apel,Netherlands,2001-08-10,Attacking Midfield,Midfield,right,185,150000,150000,2023-06-30 00:00:00,null,https://img.a.transfermarkt.technology/portrait/header/556870-1594018809.jpg?lm=1,https://www.transfermarkt.co.uk/ben-scholte/profil/spieler/556870,NL1,FC Emmen
557015,Harm,Dieker,Harm Dieker,2020,1304,harm-dieker,Netherlands,Etten,Netherlands,2002-01-18,Goalkeeper,Goalkeeper,right,,,,,SportLife Management,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,https://www.transfermarkt.co.uk/harm-dieker/profil/spieler/557015,NL1,null
568006,Dennis,Cirkin,Dennis Cirkin,2020,148,dennis-cirkin,Ireland,Dublin,England,2002-04-06,Left-Back,Defender,left,182,2200000,2200000,2024-06-30 00:00:00,Wasserman,https://img.a.transfermarkt.technology/portrait/header/568006-1641461940.jpg?lm=1,https://www.transfermarkt.co.uk/dennis-cirkin/profil/spieler/568006,GB1,Tottenham Hotspur
586980,Alex,Kirk,Alex Kirk,2021,11,alex-kirk,null,null,England,2002-10-27,Centre-Back,Defender,,,150000,150000,2023-05-31 00:00:00,null,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,https://www.transfermarkt.co.uk/alex-kirk/profil/spieler/586980,GB1,Arsenal FC
591796,Moussa,Djitté,Moussa Djitté,2022,1147,moussa-djitte,Senegal,Diattouma,Senegal,1999-10-04,Centre-Forward,Attack,right,180,2000000,2000000,2023-06-30 00:00:00,FS Management,https://img.a.transfermarkt.technology/portrait/header/591796-1647190683.png?lm=1,https://www.transfermarkt.co.uk/moussa-djitte/profil/spieler/591796,FR1,AC Ajaccio
599847,,Chico Teixeira,Chico Teixeira,2021,2457,chico-teixeira,Portugal,Lisboa,Portugal,1998-04-26,Left Winger,Attack,left,180,450000,450000,2025-06-30 00:00:00,Leaguepro LDA,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,https://www.transfermarkt.co.uk/chico-teixeira/profil/spieler/599847,PO1,null
616489,Yavuz Bugra,Boyar,Yavuz Bugra Boyar,2022,7775,yavuz-bugra-boyar,Turkey,Mersin,Turkey,1998-08-10,Goalkeeper,Goalkeeper,right,190,50000,50000,2025-06-30 00:00:00,null,https://img.a.transfermarkt.technology/portrait/header/616489-1669655878.png?lm=1,https://www.transfermarkt.co.uk/yavuz-bugra-boyar/profil/spieler/616489,TR1,Hatayspor
617982,Sef,Van Damme,Sef Van Damme,2022,3508,sef-van-damme,null,null,Belgium,2003-01-08,Goalkeeper,Goalkeeper,,191,50000,50000,2024-06-30 00:00:00,A-GROUP,https://img.a.transfermarkt.technology/portrait/header/617982-1598634359.jpg?lm=1,https://www.transfermarkt.co.uk/sef-van-damme/profil/spieler/617982,BE1,SV Zulte Waregem
624051,Stathis,Tachatos,Stathis Tachatos,2022,60949,stathis-tachatos,Greece,Thessaloniki,Greece,2001-08-12,Right-Back,Defender,right,173,250000,250000,2025-06-30 00:00:00,null,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,https://www.transfermarkt.co.uk/stathis-tachatos/profil/spieler/624051,GR1,Volos NPS
628223,,Alex,Alex,2021,3329,alex,Brazil,Ribeirão Preto,Brazil,1999-05-10,Centre-Back,Defender,left,189,600000,600000,2024-12-31 00:00:00,firsteleven ISM,https://img.a.transfermarkt.technology/portrait/header/628223-1623960128.jpg?lm=1,https://www.transfermarkt.co.uk/alex/profil/spieler/628223,PO1,FC Famalicão
628923,Juan María,Alcedo,Juan María Alcedo,2021,368,juan-maria-alcedo,Spain,Rota,Spain,2001-02-05,Left-Back,Defender,left,179,300000,300000,2025-06-30 00:00:00,null,https://img.a.transfermarkt.technology/portrait/header/628923-1647595155.png?lm=1,https://www.transfermarkt.co.uk/juan-maria-alcedo/profil/spieler/628923,ES1,Sevilla FC
634963,Parfait,Bizoza,Parfait Bizoza,2022,369,parfait-bizoza,Norway,Skodje,Burundi,1999-03-03,Central Midfield,Midfield,right,187,250000,300000,2025-06-30 00:00:00,Tempo Sports Group,https://img.a.transfermarkt.technology/portrait/header/634963-1613726840.png?lm=1,https://www.transfermarkt.co.uk/parfait-bizoza/profil/spieler/634963,DK1,Lyngby BK
642967,Brayan,Vera,Brayan Vera,2019,1005,brayan-vera,Colombia,San Luis,Colombia,1999-01-15,Left-Back,Defender,left,180,750000,750000,2025-12-31 00:00:00,GG11 ,https://img.a.transfermarkt.technology/portrait/header/642967-1633102243.jpg?lm=1,https://www.transfermarkt.co.uk/brayan-vera/profil/spieler/642967,IT1,US Lecce
655488,Gabriel,Martinelli,Gabriel Martinelli,2022,11,gabriel-martinelli,Brazil,Guarulhos,Brazil,2001-06-18,Left Winger,Attack,right,178,70000000,70000000,2027-06-30 00:00:00,TFM Agency,https://img.a.transfermarkt.technology/portrait/header/655488-1682689091.jpg?lm=1,https://www.transfermarkt.co.uk/gabriel-martinelli/profil/spieler/655488,GB1,Arsenal FC
464446,Andri Fannar,Baldursson,Andri Fannar Baldursson,2022,467,andri-fannar-baldursson,Iceland,Kópavogur,Iceland,2002-01-10,Central Midfield,Midfield,right,187,500000,1000000,2023-06-30 00:00:00,CAA Stellar,https://img.a.transfermarkt.technology/portrait/header/464446-1656583244.jpg?lm=1,https://www.transfermarkt.co.uk/andri-fannar-baldursson/profil/spieler/464446,NL1,NEC Nijmegen
491292,Ilias,Bronkhorst,Ilias Bronkhorst,2022,467,ilias-bronkhorst,Netherlands,Haarlem,Netherlands,1997-05-10,Right-Back,Defender,right,185,250000,350000,2023-06-30 00:00:00,Grand Stand,https://img.a.transfermarkt.technology/portrait/header/491292-1599330743.jpg?lm=1,https://www.transfermarkt.co.uk/ilias-bronkhorst/profil/spieler/491292,NL1,NEC Nijmegen
541134,Souffian,El Karouani,Souffian El Karouani,2022,467,souffian-el-karouani,Netherlands,’s-Hertogenbosch,Morocco,2000-10-19,Left-Back,Defender,left,178,1400000,1400000,2023-06-30 00:00:00,CAA Stellar,https://img.a.transfermarkt.technology/portrait/header/541134-1675716681.jpg?lm=1,https://www.transfermarkt.co.uk/souffian-el-karouani/profil/spieler/541134,NL1,NEC Nijmegen
548658,Mohamed,Aidara,Mohamed Aidara,2022,6912,mohamed-aidara,Cote d'Ivoire,Abidjan,Cote d'Ivoire,1996-11-06,Centre-Back,Defender,right,188,400000,500000,2023-06-30 00:00:00,10Management,https://img.a.transfermarkt.technology/portrait/header/548658-1553785375.JPG?lm=1,https://www.transfermarkt.co.uk/mohamed-aidara/profil/spieler/548658,PO1,FC Vizela
567022,Mukhtar,Khanmurzaev,Mukhtar Khanmurzaev,2018,2700,mukhtar-khanmurzaev,Russia,Makhachkala,Russia,2000-11-23,Centre-Back,Defender,right,190,25000,175000,,null,https://img.a.transfermarkt.technology/portrait/header/567022-1568178341.png?lm=1,https://www.transfermarkt.co.uk/mukhtar-khanmurzaev/profil/spieler/567022,RU1,null
684116,Silas,Ostrzinski,Silas Ostrzinski,2021,16,silas-ostrzinski,Germany,Hagen,Germany,2003-11-19,Goalkeeper,Goalkeeper,right,198,125000,125000,2023-06-30 00:00:00,Kick&Run,https://img.a.transfermarkt.technology/portrait/header/684116-1657285206.jpg?lm=1,https://www.transfermarkt.co.uk/silas-ostrzinski/profil/spieler/684116,L1,Borussia Dortmund
702869,Ismael,Saibari,Ismael Saibari,2022,383,ismael-saibari,Spain,Terrassa,Morocco,2001-01-28,Attacking Midfield,Midfield,right,185,3000000,3000000,2025-06-30 00:00:00,null,https://img.a.transfermarkt.technology/portrait/header/702869-1660762770.jpg?lm=1,https://www.transfermarkt.co.uk/ismael-saibari/profil/spieler/702869,NL1,PSV Eindhoven
718936,,Didi,Didi,2021,6912,didi,Portugal,Aveiro,Portugal,1998-09-24,Centre-Forward,Attack,right,184,,,2023-06-30 00:00:00,null,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,https://www.transfermarkt.co.uk/didi/profil/spieler/718936,PO1,FC Vizela
719635,Alexandro,Bernabéi,Alexandro Bernabéi,2022,371,alexandro-bernabei,Argentina,Cañada de Gómez,Argentina,2000-09-24,Left-Back,Defender,left,169,3000000,3300000,2027-05-31 00:00:00,OLLER GROUP,https://img.a.transfermarkt.technology/portrait/header/719635-1636410028.JPG?lm=1,https://www.transfermarkt.co.uk/alexandro-bernabei/profil/spieler/719635,SC1,Celtic FC
875208,Johnny,Kenny,Johnny Kenny,2021,371,johnny-kenny,Ireland,Riverstown,Ireland,2003-06-06,Centre-Forward,Attack,right,177,150000,175000,2026-05-31 00:00:00,null,https://img.a.transfermarkt.technology/portrait/header/875208-1643294056.png?lm=1,https://www.transfermarkt.co.uk/johnny-kenny/profil/spieler/875208,SC1,Celtic FC
12674,Paul,Quinn,Paul Quinn,2016,2759,paul-quinn,Scotland,Wishaw,Scotland,1985-07-21,Centre-Back,Defender,right,185,,500000,,null,https://img.a.transfermarkt.technology/portrait/header/s_12674_2454_2013_10_18_1.jpg?lm=1,https://www.transfermarkt.co.uk/paul-quinn/profil/spieler/12674,SC1,Ross County FC
13038,Arthur,Boka,Arthur Boka,2015,1084,arthur-boka,Cote d'Ivoire,Abidjan,Cote d'Ivoire,1983-04-02,Left-Back,Defender,left,166,,5000000,,null,https://img.a.transfermarkt.technology/portrait/header/13038-1447239112.jpg?lm=1,https://www.transfermarkt.co.uk/arthur-boka/profil/spieler/13038,ES1,null
14694,Russell,Duncan,Russell Duncan,2012,2759,russell-duncan,Scotland,Aberdeen,Scotland,1980-09-15,Defensive Midfield,Midfield,right,175,,350000,,null,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,https://www.transfermarkt.co.uk/russell-duncan/profil/spieler/14694,SC1,Ross County FC
18502,Tim,Dreesen,Tim Dreesen,2014,2759,tim-dreesen,Belgium,Geel,Belgium,1987-01-30,Centre-Back,Defender,right,190,,2000000,,null,https://img.a.transfermarkt.technology/portrait/header/s_18502_385_2012_1.jpg?lm=1,https://www.transfermarkt.co.uk/tim-dreesen/profil/spieler/18502,SC1,Ross County FC
31312,Daryl,Murphy,Daryl Murphy,2012,371,daryl-murphy,Ireland,Waterford,Ireland,1983-03-15,Centre-Forward,Attack,left,189,,2000000,,null,https://img.a.transfermarkt.technology/portrait/header/31312-1541148549.JPG?lm=1,https://www.transfermarkt.co.uk/daryl-murphy/profil/spieler/31312,SC1,Celtic FC
36757,Joe,Malin,Joe Malin,2012,2759,joe-malin,Scotland,Bellshill,Scotland,1988-07-13,Goalkeeper,Goalkeeper,right,,,75000,2025-06-30 00:00:00,null,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,https://www.transfermarkt.co.uk/joe-malin/profil/spieler/36757,SC1,Ross County FC
45333,James,McCarthy,James McCarthy,2022,371,james-mccarthy,Scotland,Glasgow,Ireland,1990-11-12,Central Midfield,Midfield,right,180,1200000,17000000,2025-05-31 00:00:00,StormSportsX,https://img.a.transfermarkt.technology/portrait/header/45333-1464869334.jpg?lm=1,https://www.transfermarkt.co.uk/james-mccarthy/profil/spieler/45333,SC1,Celtic FC
45486,Danny,Holla,Danny Holla,2017,317,danny-holla,Netherlands,Almere,Netherlands,1987-12-31,Central Midfield,Midfield,right,179,100000,1750000,,null,https://img.a.transfermarkt.technology/portrait/header/45486-1502097494.jpg?lm=1,https://www.transfermarkt.co.uk/danny-holla/profil/spieler/45486,NL1,Twente Enschede FC
60979,Yannick,Boli,Yannick Boli,2016,2700,yannick-boli,France,Saint-Maur-des-Fossés,Cote d'Ivoire,1988-01-13,Centre-Forward,Attack,right,181,150000,1800000,,XV Sport Consultancy,https://img.a.transfermarkt.technology/portrait/header/60979-1522401276.jpg?lm=1,https://www.transfermarkt.co.uk/yannick-boli/profil/spieler/60979,RU1,null
62678,Jesper,Rask,Jesper Rask,2019,5818,jesper-rask,null,null,Denmark,1988-07-18,Goalkeeper,Goalkeeper,right,196,,300000,,null,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,https://www.transfermarkt.co.uk/jesper-rask/profil/spieler/62678,DK1,null
70789,,Michu,Michu,2014,6195,michu,Spain,Oviedo,Spain,1986-03-21,Second Striker,Attack,left,185,,14000000,,Bahía Internacional,https://img.a.transfermarkt.technology/portrait/header/s_70789_2288_2013_09_27_1.jpg?lm=1,https://www.transfermarkt.co.uk/michu/profil/spieler/70789,IT1,SSC Napoli
85093,Eran,Zahavi,Eran Zahavi,2021,383,eran-zahavi,Israel,Rishon Lezion,Israel,1987-07-25,Centre-Forward,Attack,both,180,1200000,9500000,2024-06-30 00:00:00,null,https://img.a.transfermarkt.technology/portrait/header/85093-1613230135.jpg?lm=1,https://www.transfermarkt.co.uk/eran-zahavi/profil/spieler/85093,NL1,PSV Eindhoven
132239,,Jurado,Jurado,2012,1084,jurado,Spain,Málaga,Spain,1990-03-14,Right-Back,Defender,right,173,,10000,2023-06-30 00:00:00,null,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,https://www.transfermarkt.co.uk/jurado/profil/spieler/132239,ES1,null
147396,,Bruno Uvini,Bruno Uvini,2015,317,bruno-uvini,Brazil,Capivari,Brazil,1991-06-03,Centre-Back,Defender,left,187,500000,3000000,2023-12-31 00:00:00,GR2,https://img.a.transfermarkt.technology/portrait/header/147396-1462894872.jpg?lm=1,https://www.transfermarkt.co.uk/bruno-uvini/profil/spieler/147396,NL1,Twente Enschede FC
164477,Ezequiel,Rescaldani,Ezequiel Rescaldani,2014,1084,ezequiel-rescaldani,Argentina,Leones,Argentina,1992-06-11,Centre-Forward,Attack,right,192,200000,2200000,2023-12-31 00:00:00,null,https://img.a.transfermarkt.technology/portrait/header/164477-1468574035.jpg?lm=1,https://www.transfermarkt.co.uk/ezequiel-rescaldani/profil/spieler/164477,ES1,null
186228,Alex,Schalk,Alex Schalk,2017,2759,alex-schalk,Netherlands,Breda,Netherlands,1992-08-07,Centre-Forward,Attack,right,171,600000,1000000,2025-01-31 00:00:00,null,https://img.a.transfermarkt.technology/portrait/header/186228-1418931733.jpg?lm=1,https://www.transfermarkt.co.uk/alex-schalk/profil/spieler/186228,SC1,Ross County FC
207006,Joshua,Brenet,Joshua Brenet,2022,317,joshua-brenet,Netherlands,Kerkrade,Netherlands,1994-03-20,Right-Back,Defender,right,181,3000000,5000000,2024-06-30 00:00:00,OER-SPORTS,https://img.a.transfermarkt.technology/portrait/header/207006-1532692939.jpg?lm=1,https://www.transfermarkt.co.uk/joshua-brenet/profil/spieler/207006,NL1,Twente Enschede FC
240086,Luke,Donnelly,Luke Donnelly,2016,371,luke-donnelly,Scotland,Glasgow,Scotland,1996-01-20,Centre-Forward,Attack,right,191,,200000,2023-05-31 00:00:00,PLG Scotland,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,https://www.transfermarkt.co.uk/luke-donnelly/profil/spieler/240086,SC1,Celtic FC
241483,Terry Lartey,Sanniez,Terry Lartey Sanniez,2022,467,terry-lartey-sanniez,Netherlands,Amsterdam,Netherlands,1996-08-10,Right-Back,Defender,right,174,150000,250000,2023-06-30 00:00:00,null,https://img.a.transfermarkt.technology/portrait/header/241483-1531925481.jpg?lm=1,https://www.transfermarkt.co.uk/terry-lartey-sanniez/profil/spieler/241483,NL1,NEC Nijmegen
248349,Fabijan,Buntic,Fabijan Buntic,2022,6912,fabijan-buntic,Germany,Stuttgart,Croatia,1997-02-24,Goalkeeper,Goalkeeper,left,194,800000,800000,2025-06-30 00:00:00,ROOF,https://img.a.transfermarkt.technology/portrait/header/248349-1532082284.jpg?lm=1,https://www.transfermarkt.co.uk/fabijan-buntic/profil/spieler/248349,PO1,FC Vizela
254290,Raphael,Dwamena,Raphael Dwamena,2020,443,raphael-dwamena,Ghana,"Nkawkaw, Eastern Region",Ghana,1995-09-12,Centre-Forward,Attack,left,186,,6000000,2024-06-30 00:00:00,SBE Management AG,https://img.a.transfermarkt.technology/portrait/header/254290-1660213706.png?lm=1,https://www.transfermarkt.co.uk/raphael-dwamena/profil/spieler/254290,DK1,null
265513,Eamonn,Brophy,Eamonn Brophy,2022,2759,eamonn-brophy,Scotland,Cleland,Scotland,1996-03-10,Centre-Forward,Attack,right,175,500000,750000,2023-05-31 00:00:00,StormSportsX,https://img.a.transfermarkt.technology/portrait/header/265513-1624880512.jpg?lm=1,https://www.transfermarkt.co.uk/eamonn-brophy/profil/spieler/265513,SC1,Ross County FC
282388,Giovanni,Simeone,Giovanni Simeone,2022,6195,giovanni-simeone,Argentina,Buenos Aires,Argentina,1995-07-05,Centre-Forward,Attack,right,180,17000000,25000000,2023-06-30 00:00:00,null,https://img.a.transfermarkt.technology/portrait/header/282388-1663579249.jpg?lm=1,https://www.transfermarkt.co.uk/giovanni-simeone/profil/spieler/282388,IT1,SSC Napoli
298796,Érick,Gutiérrez,Érick Gutiérrez,2022,383,erick-gutierrez,Mexico,Los Mochis,Mexico,1995-06-15,Central Midfield,Midfield,left,176,7000000,7500000,2025-06-30 00:00:00,null,https://img.a.transfermarkt.technology/portrait/header/298796-1613229788.jpg?lm=1,https://www.transfermarkt.co.uk/erick-gutierrez/profil/spieler/298796,NL1,PSV Eindhoven
299328,Patrick,Fritsch,Patrick Fritsch,2015,16,patrick-fritsch,Germany,Selm,Germany,1998-12-21,Centre-Back,Defender,right,184,,75000,,Thorsten Weck,https://img.a.transfermarkt.technology/portrait/header/299328-1410170689.jpg?lm=1,https://www.transfermarkt.co.uk/patrick-fritsch/profil/spieler/299328,L1,Borussia Dortmund
308669,Stephen,Miller,Stephen Miller,2014,2759,stephen-miller,null,null,Scotland,1996-02-23,Right-Back,Defender,right,,,,,null,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,https://www.transfermarkt.co.uk/stephen-miller/profil/spieler/308669,SC1,Ross County FC
322309,Gaël,Ondoua,Gaël Ondoua,2018,2700,gael-ondoua,Cameroon,Yaoundé,Cameroon,1995-11-04,Defensive Midfield,Midfield,left,185,600000,2500000,2023-06-30 00:00:00,AC LINK,https://img.a.transfermarkt.technology/portrait/header/322309-1661423739.jpg?lm=1,https://www.transfermarkt.co.uk/gael-ondoua/profil/spieler/322309,RU1,null
326028,Mike,van de Meulenhof,Mike van de Meulenhof,2019,383,mike-van-de-meulenhof,Netherlands,Helmond,Netherlands,1999-05-11,Goalkeeper,Goalkeeper,right,181,,300000,,Wasserman,https://img.a.transfermarkt.technology/portrait/header/326028-1495124248.jpg?lm=1,https://www.transfermarkt.co.uk/mike-van-de-meulenhof/profil/spieler/326028,NL1,PSV Eindhoven
334449,Nikita,Andreev,Nikita Andreev,2018,2700,nikita-andreev,Russia,St. Petersburg,Russia,1997-11-02,Attacking Midfield,Midfield,right,177,,200000,,null,https://img.a.transfermarkt.technology/portrait/header/334449-1554283150.png?lm=1,https://www.transfermarkt.co.uk/nikita-andreev/profil/spieler/334449,RU1,null
363466,Malte,Amundsen,Malte Amundsen,2020,443,malte-amundsen,Denmark,Herfølge,Denmark,1998-02-11,Left-Back,Defender,left,179,2500000,2500000,2024-12-31 00:00:00,CMA Group,https://img.a.transfermarkt.technology/portrait/header/363466-1678632552.jpg?lm=1,https://www.transfermarkt.co.uk/malte-amundsen/profil/spieler/363466,DK1,null
383400,Ronald,Pfumbidzai,Ronald Pfumbidzai,2015,5818,ronald-pfumbidzai,Zimbabwe,Harare,Zimbabwe,1994-12-25,Left-Back,Defender,left,180,500000,500000,,Chamunoda Musanhu,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,https://www.transfermarkt.co.uk/ronald-pfumbidzai/profil/spieler/383400,DK1,null
388513,Mateu,Morey Bauzà,Mateu Morey Bauzà,2022,16,mateu-morey-bauza,Spain,Palma de Mallorca,Spain,2000-03-02,Right-Back,Defender,right,173,1500000,7000000,2024-06-30 00:00:00,null,https://img.a.transfermarkt.technology/portrait/header/388513-1661413734.jpg?lm=1,https://www.transfermarkt.co.uk/mateu-morey-bauza/profil/spieler/388513,L1,Borussia Dortmund
392334,Giuseppe,Esposito,Giuseppe Esposito,2017,6195,giuseppe-esposito,Italy,Marano di Napoli,Italy,1999-04-16,Centre-Back,Defender,right,,25000,75000,2023-06-30 00:00:00,null,https://img.a.transfermarkt.technology/portrait/header/392334-1583320057.jpg?lm=1,https://www.transfermarkt.co.uk/giuseppe-esposito/profil/spieler/392334,IT1,SSC Napoli
